#Flux file (2D) for RDK2
# measurments by Jeff Nico
# extracted and reformatted by Matthew Bales
#Transposed Field (1=true,0=false)
0
# [Start(cm)] [Spacing (cm)] [# of Entries]
-1.49 0.06 150
-1.49 0.06 150
# [x(cm)][y(cm)][Potential (V)]
-7.000000e-02 -1.470000e+00 6.898846e-04
-7.000000e-02 -1.450000e+00 0.000000e+00
-7.000000e-02 -1.430000e+00 0.000000e+00
-7.000000e-02 -1.410000e+00 2.481047e-04
-7.000000e-02 -1.390000e+00 0.000000e+00
-7.000000e-02 -1.370000e+00 0.000000e+00
-7.000000e-02 -1.350000e+00 5.284581e-03
-7.000000e-02 -1.330000e+00 4.276678e-03
-7.000000e-02 -1.310000e+00 1.186184e-02
-7.000000e-02 -1.290000e+00 1.387076e-02
-7.000000e-02 -1.270000e+00 1.391901e-02
-7.000000e-02 -1.250000e+00 1.521783e-02
-7.000000e-02 -1.230000e+00 2.774850e-02
-7.000000e-02 -1.210000e+00 3.385823e-02
-7.000000e-02 -1.190000e+00 4.874835e-02
-7.000000e-02 -1.170000e+00 9.942951e-02
-7.000000e-02 -1.150000e+00 7.727565e-02
-7.000000e-02 -1.130000e+00 1.082051e-01
-7.000000e-02 -1.110000e+00 1.263639e-01
-7.000000e-02 -1.090000e+00 1.188545e-01
-7.000000e-02 -1.070000e+00 1.242683e-01
-7.000000e-02 -1.050000e+00 1.479431e-01
-7.000000e-02 -1.030000e+00 1.657426e-01
-7.000000e-02 -1.010000e+00 2.169151e-01
-7.000000e-02 -9.900000e-01 1.968652e-01
-7.000000e-02 -9.700000e-01 2.510470e-01
-7.000000e-02 -9.500000e-01 2.495525e-01
-7.000000e-02 -9.300000e-01 2.867345e-01
-7.000000e-02 -9.100000e-01 3.128742e-01
-7.000000e-02 -8.900000e-01 3.476801e-01
-7.000000e-02 -8.700000e-01 3.251349e-01
-7.000000e-02 -8.500000e-01 3.572044e-01
-7.000000e-02 -8.300000e-01 3.459758e-01
-7.000000e-02 -8.100000e-01 4.101714e-01
-7.000000e-02 -7.900000e-01 4.344667e-01
-7.000000e-02 -7.700000e-01 4.414583e-01
-7.000000e-02 -7.500000e-01 5.228810e-01
-7.000000e-02 -7.300000e-01 5.499708e-01
-7.000000e-02 -7.100000e-01 5.655228e-01
-7.000000e-02 -6.900000e-01 5.776516e-01
-7.000000e-02 -6.700000e-01 5.954455e-01
-7.000000e-02 -6.500000e-01 5.868412e-01
-7.000000e-02 -6.300000e-01 6.706195e-01
-7.000000e-02 -6.100000e-01 6.282704e-01
-7.000000e-02 -5.900000e-01 7.400685e-01
-7.000000e-02 -5.700000e-01 7.161969e-01
-7.000000e-02 -5.500000e-01 7.730934e-01
-7.000000e-02 -5.300000e-01 7.163225e-01
-7.000000e-02 -5.100000e-01 8.178495e-01
-7.000000e-02 -4.900000e-01 8.162738e-01
-7.000000e-02 -4.700000e-01 7.439715e-01
-7.000000e-02 -4.500000e-01 7.816799e-01
-7.000000e-02 -4.300000e-01 7.830516e-01
-7.000000e-02 -4.100000e-01 7.743142e-01
-7.000000e-02 -3.900000e-01 8.371436e-01
-7.000000e-02 -3.700000e-01 8.929320e-01
-7.000000e-02 -3.500000e-01 9.109567e-01
-7.000000e-02 -3.300000e-01 8.645882e-01
-7.000000e-02 -3.100000e-01 8.019470e-01
-7.000000e-02 -2.900000e-01 8.158446e-01
-7.000000e-02 -2.700000e-01 8.260634e-01
-7.000000e-02 -2.500000e-01 8.333364e-01
-7.000000e-02 -2.300000e-01 8.680814e-01
-7.000000e-02 -2.100000e-01 8.661053e-01
-7.000000e-02 -1.900000e-01 8.718944e-01
-7.000000e-02 -1.700000e-01 8.996885e-01
-7.000000e-02 -1.500000e-01 8.934017e-01
-7.000000e-02 -1.300000e-01 8.152727e-01
-7.000000e-02 -1.100000e-01 8.233163e-01
-7.000000e-02 -9.000000e-02 8.368501e-01
-7.000000e-02 -7.000000e-02 8.452547e-01
-7.000000e-02 -5.000000e-02 8.047639e-01
-7.000000e-02 -3.000000e-02 8.452547e-01
-7.000000e-02 -1.000000e-02 8.368501e-01
-7.000000e-02 1.000000e-02 8.233163e-01
-7.000000e-02 3.000000e-02 8.152727e-01
-7.000000e-02 5.000000e-02 8.934017e-01
-7.000000e-02 7.000000e-02 8.996885e-01
-7.000000e-02 9.000000e-02 8.718944e-01
-7.000000e-02 1.100000e-01 8.661053e-01
-7.000000e-02 1.300000e-01 8.680814e-01
-7.000000e-02 1.500000e-01 8.333364e-01
-7.000000e-02 1.700000e-01 8.260634e-01
-7.000000e-02 1.900000e-01 8.158446e-01
-7.000000e-02 2.100000e-01 8.019470e-01
-7.000000e-02 2.300000e-01 8.645882e-01
-7.000000e-02 2.500000e-01 9.109567e-01
-7.000000e-02 2.700000e-01 8.929320e-01
-7.000000e-02 2.900000e-01 8.371436e-01
-7.000000e-02 3.100000e-01 7.743142e-01
-7.000000e-02 3.300000e-01 7.830516e-01
-7.000000e-02 3.500000e-01 7.816799e-01
-7.000000e-02 3.700000e-01 7.439715e-01
-7.000000e-02 3.900000e-01 8.162738e-01
-7.000000e-02 4.100000e-01 7.080808e-01
-7.000000e-02 4.300000e-01 8.025096e-01
-7.000000e-02 4.500000e-01 7.596570e-01
-7.000000e-02 4.700000e-01 6.926088e-01
-7.000000e-02 4.900000e-01 6.434338e-01
-7.000000e-02 5.100000e-01 6.710900e-01
-7.000000e-02 5.300000e-01 7.004249e-01
-7.000000e-02 5.500000e-01 7.064686e-01
-7.000000e-02 5.700000e-01 6.366995e-01
-7.000000e-02 5.900000e-01 5.098401e-01
-7.000000e-02 6.100000e-01 5.703034e-01
-7.000000e-02 6.300000e-01 5.303624e-01
-7.000000e-02 6.500000e-01 4.895955e-01
-7.000000e-02 6.700000e-01 4.568209e-01
-7.000000e-02 6.900000e-01 4.779703e-01
-7.000000e-02 7.100000e-01 4.194131e-01
-7.000000e-02 7.300000e-01 4.143665e-01
-7.000000e-02 7.500000e-01 3.315312e-01
-7.000000e-02 7.700000e-01 3.025585e-01
-7.000000e-02 7.900000e-01 3.237682e-01
-7.000000e-02 8.100000e-01 3.107397e-01
-7.000000e-02 8.300000e-01 2.376195e-01
-7.000000e-02 8.500000e-01 2.521959e-01
-7.000000e-02 8.700000e-01 2.660710e-01
-7.000000e-02 8.900000e-01 2.371192e-01
-7.000000e-02 9.100000e-01 1.891331e-01
-7.000000e-02 9.300000e-01 1.826966e-01
-7.000000e-02 9.500000e-01 1.583357e-01
-7.000000e-02 9.700000e-01 1.529708e-01
-7.000000e-02 9.900000e-01 1.193368e-01
-7.000000e-02 1.010000e+00 1.240716e-01
-7.000000e-02 1.030000e+00 1.151666e-01
-7.000000e-02 1.050000e+00 1.148628e-01
-7.000000e-02 1.070000e+00 5.666250e-02
-7.000000e-02 1.090000e+00 4.197269e-02
-7.000000e-02 1.110000e+00 4.408185e-02
-7.000000e-02 1.130000e+00 4.400364e-02
-7.000000e-02 1.150000e+00 5.266556e-02
-7.000000e-02 1.170000e+00 2.350300e-02
-7.000000e-02 1.190000e+00 5.813343e-03
-7.000000e-02 1.210000e+00 3.785287e-03
-7.000000e-02 1.230000e+00 3.549895e-05
-7.000000e-02 1.250000e+00 0.000000e+00
-7.000000e-02 1.270000e+00 8.718658e-06
-7.000000e-02 1.290000e+00 0.000000e+00
-7.000000e-02 1.310000e+00 0.000000e+00
-7.000000e-02 1.330000e+00 5.800927e-04
-7.000000e-02 1.350000e+00 0.000000e+00
-7.000000e-02 1.370000e+00 0.000000e+00
-7.000000e-02 1.390000e+00 3.127644e-03
-7.000000e-02 1.410000e+00 0.000000e+00
-7.000000e-02 1.430000e+00 0.000000e+00
-7.000000e-02 1.450000e+00 1.021993e-03
-7.000000e-02 1.470000e+00 3.393749e-05
-7.000000e-02 1.490000e+00 0.000000e+00
-5.000000e-02 -1.490000e+00 0.000000e+00
-5.000000e-02 -1.470000e+00 6.415349e-05
-5.000000e-02 -1.450000e+00 0.000000e+00
-5.000000e-02 -1.430000e+00 0.000000e+00
-5.000000e-02 -1.410000e+00 0.000000e+00
-5.000000e-02 -1.390000e+00 3.596809e-04
-5.000000e-02 -1.370000e+00 2.096632e-03
-5.000000e-02 -1.350000e+00 9.243417e-04
-5.000000e-02 -1.330000e+00 1.081964e-03
-5.000000e-02 -1.310000e+00 1.557573e-03
-5.000000e-02 -1.290000e+00 9.188591e-03
-5.000000e-02 -1.270000e+00 1.210881e-02
-5.000000e-02 -1.250000e+00 2.070607e-02
-5.000000e-02 -1.230000e+00 3.428343e-02
-5.000000e-02 -1.210000e+00 1.940722e-02
-5.000000e-02 -1.190000e+00 4.668325e-02
-5.000000e-02 -1.170000e+00 6.433822e-02
-5.000000e-02 -1.150000e+00 6.377186e-02
-5.000000e-02 -1.130000e+00 9.157140e-02
-5.000000e-02 -1.110000e+00 9.381042e-02
-5.000000e-02 -1.090000e+00 1.097988e-01
-5.000000e-02 -1.070000e+00 1.353658e-01
-5.000000e-02 -1.050000e+00 1.387662e-01
-5.000000e-02 -1.030000e+00 1.981145e-01
-5.000000e-02 -1.010000e+00 1.640032e-01
-5.000000e-02 -9.900000e-01 2.146029e-01
-5.000000e-02 -9.700000e-01 2.089479e-01
-5.000000e-02 -9.500000e-01 2.351286e-01
-5.000000e-02 -9.300000e-01 2.752418e-01
-5.000000e-02 -9.100000e-01 3.315894e-01
-5.000000e-02 -8.900000e-01 3.228036e-01
-5.000000e-02 -8.700000e-01 3.484130e-01
-5.000000e-02 -8.500000e-01 3.988871e-01
-5.000000e-02 -8.300000e-01 4.048804e-01
-5.000000e-02 -8.100000e-01 3.890033e-01
-5.000000e-02 -7.900000e-01 4.111080e-01
-5.000000e-02 -7.700000e-01 4.262376e-01
-5.000000e-02 -7.500000e-01 4.336291e-01
-5.000000e-02 -7.300000e-01 5.226976e-01
-5.000000e-02 -7.100000e-01 5.551068e-01
-5.000000e-02 -6.900000e-01 5.103769e-01
-5.000000e-02 -6.700000e-01 5.694040e-01
-5.000000e-02 -6.500000e-01 5.949236e-01
-5.000000e-02 -6.300000e-01 6.416311e-01
-5.000000e-02 -6.100000e-01 6.010056e-01
-5.000000e-02 -5.900000e-01 7.035019e-01
-5.000000e-02 -5.700000e-01 7.690377e-01
-5.000000e-02 -5.500000e-01 7.319387e-01
-5.000000e-02 -5.300000e-01 7.451464e-01
-5.000000e-02 -5.100000e-01 8.814229e-01
-5.000000e-02 -4.900000e-01 8.462926e-01
-5.000000e-02 -4.700000e-01 8.326062e-01
-5.000000e-02 -4.500000e-01 7.304003e-01
-5.000000e-02 -4.300000e-01 8.184233e-01
-5.000000e-02 -4.100000e-01 8.501589e-01
-5.000000e-02 -3.900000e-01 8.494140e-01
-5.000000e-02 -3.700000e-01 9.025320e-01
-5.000000e-02 -3.500000e-01 8.617131e-01
-5.000000e-02 -3.300000e-01 7.717391e-01
-5.000000e-02 -3.100000e-01 7.955055e-01
-5.000000e-02 -2.900000e-01 8.169897e-01
-5.000000e-02 -2.700000e-01 8.732712e-01
-5.000000e-02 -2.500000e-01 9.527695e-01
-5.000000e-02 -2.300000e-01 9.293451e-01
-5.000000e-02 -2.100000e-01 8.957541e-01
-5.000000e-02 -1.900000e-01 8.633765e-01
-5.000000e-02 -1.700000e-01 8.921496e-01
-5.000000e-02 -1.500000e-01 9.095206e-01
-5.000000e-02 -1.300000e-01 9.104778e-01
-5.000000e-02 -1.100000e-01 8.152727e-01
-5.000000e-02 -9.000000e-02 8.057521e-01
-5.000000e-02 -7.000000e-02 9.087237e-01
-5.000000e-02 -5.000000e-02 8.352378e-01
-5.000000e-02 -3.000000e-02 9.087237e-01
-5.000000e-02 -1.000000e-02 8.057521e-01
-5.000000e-02 1.000000e-02 8.152727e-01
-5.000000e-02 3.000000e-02 9.104778e-01
-5.000000e-02 5.000000e-02 9.095206e-01
-5.000000e-02 7.000000e-02 8.921496e-01
-5.000000e-02 9.000000e-02 8.633765e-01
-5.000000e-02 1.100000e-01 8.957541e-01
-5.000000e-02 1.300000e-01 9.293451e-01
-5.000000e-02 1.500000e-01 9.527695e-01
-5.000000e-02 1.700000e-01 8.732712e-01
-5.000000e-02 1.900000e-01 8.169897e-01
-5.000000e-02 2.100000e-01 7.955055e-01
-5.000000e-02 2.300000e-01 7.717391e-01
-5.000000e-02 2.500000e-01 8.617131e-01
-5.000000e-02 2.700000e-01 9.025320e-01
-5.000000e-02 2.900000e-01 8.494140e-01
-5.000000e-02 3.100000e-01 8.501589e-01
-5.000000e-02 3.300000e-01 8.184233e-01
-5.000000e-02 3.500000e-01 7.304003e-01
-5.000000e-02 3.700000e-01 8.326062e-01
-5.000000e-02 3.900000e-01 8.462926e-01
-5.000000e-02 4.100000e-01 7.670179e-01
-5.000000e-02 4.300000e-01 7.662114e-01
-5.000000e-02 4.500000e-01 7.581934e-01
-5.000000e-02 4.700000e-01 7.141905e-01
-5.000000e-02 4.900000e-01 6.923659e-01
-5.000000e-02 5.100000e-01 7.706574e-01
-5.000000e-02 5.300000e-01 6.922445e-01
-5.000000e-02 5.500000e-01 6.386004e-01
-5.000000e-02 5.700000e-01 6.411812e-01
-5.000000e-02 5.900000e-01 5.812081e-01
-5.000000e-02 6.100000e-01 5.368197e-01
-5.000000e-02 6.300000e-01 4.737965e-01
-5.000000e-02 6.500000e-01 5.502603e-01
-5.000000e-02 6.700000e-01 4.529110e-01
-5.000000e-02 6.900000e-01 4.522758e-01
-5.000000e-02 7.100000e-01 4.117576e-01
-5.000000e-02 7.300000e-01 3.630817e-01
-5.000000e-02 7.500000e-01 3.993773e-01
-5.000000e-02 7.700000e-01 3.393609e-01
-5.000000e-02 7.900000e-01 3.459758e-01
-5.000000e-02 8.100000e-01 3.272532e-01
-5.000000e-02 8.300000e-01 2.618074e-01
-5.000000e-02 8.500000e-01 2.554496e-01
-5.000000e-02 8.700000e-01 2.822892e-01
-5.000000e-02 8.900000e-01 2.011311e-01
-5.000000e-02 9.100000e-01 2.192520e-01
-5.000000e-02 9.300000e-01 2.154718e-01
-5.000000e-02 9.500000e-01 1.619970e-01
-5.000000e-02 9.700000e-01 1.324672e-01
-5.000000e-02 9.900000e-01 1.085296e-01
-5.000000e-02 1.010000e+00 1.214779e-01
-5.000000e-02 1.030000e+00 1.230709e-01
-5.000000e-02 1.050000e+00 8.797777e-02
-5.000000e-02 1.070000e+00 1.104583e-01
-5.000000e-02 1.090000e+00 6.829973e-02
-5.000000e-02 1.110000e+00 4.512721e-02
-5.000000e-02 1.130000e+00 3.335483e-02
-5.000000e-02 1.150000e+00 3.408841e-02
-5.000000e-02 1.170000e+00 1.360448e-02
-5.000000e-02 1.190000e+00 1.505516e-02
-5.000000e-02 1.210000e+00 2.468549e-03
-5.000000e-02 1.230000e+00 2.961576e-03
-5.000000e-02 1.250000e+00 8.829341e-04
-5.000000e-02 1.270000e+00 2.441238e-03
-5.000000e-02 1.290000e+00 0.000000e+00
-5.000000e-02 1.310000e+00 0.000000e+00
-5.000000e-02 1.330000e+00 0.000000e+00
-5.000000e-02 1.350000e+00 2.734407e-03
-5.000000e-02 1.370000e+00 1.135302e-03
-5.000000e-02 1.390000e+00 0.000000e+00
-5.000000e-02 1.410000e+00 0.000000e+00
-5.000000e-02 1.430000e+00 0.000000e+00
-5.000000e-02 1.450000e+00 3.531333e-04
-5.000000e-02 1.470000e+00 8.345741e-04
-5.000000e-02 1.490000e+00 0.000000e+00
-3.000000e-02 -1.490000e+00 0.000000e+00
-3.000000e-02 -1.470000e+00 4.747168e-04
-3.000000e-02 -1.450000e+00 6.971469e-04
-3.000000e-02 -1.430000e+00 0.000000e+00
-3.000000e-02 -1.410000e+00 0.000000e+00
-3.000000e-02 -1.390000e+00 0.000000e+00
-3.000000e-02 -1.370000e+00 1.764368e-03
-3.000000e-02 -1.350000e+00 9.582218e-03
-3.000000e-02 -1.330000e+00 1.311691e-03
-3.000000e-02 -1.310000e+00 3.219580e-03
-3.000000e-02 -1.290000e+00 1.183434e-03
-3.000000e-02 -1.270000e+00 1.652146e-02
-3.000000e-02 -1.250000e+00 2.975323e-02
-3.000000e-02 -1.230000e+00 4.348313e-02
-3.000000e-02 -1.210000e+00 3.559710e-02
-3.000000e-02 -1.190000e+00 6.489808e-02
-3.000000e-02 -1.170000e+00 6.849313e-02
-3.000000e-02 -1.150000e+00 7.259261e-02
-3.000000e-02 -1.130000e+00 7.558876e-02
-3.000000e-02 -1.110000e+00 9.320041e-02
-3.000000e-02 -1.090000e+00 1.116122e-01
-3.000000e-02 -1.070000e+00 1.446237e-01
-3.000000e-02 -1.050000e+00 1.670298e-01
-3.000000e-02 -1.030000e+00 1.802723e-01
-3.000000e-02 -1.010000e+00 1.573364e-01
-3.000000e-02 -9.900000e-01 2.062850e-01
-3.000000e-02 -9.700000e-01 2.290548e-01
-3.000000e-02 -9.500000e-01 2.499034e-01
-3.000000e-02 -9.300000e-01 2.989684e-01
-3.000000e-02 -9.100000e-01 3.275405e-01
-3.000000e-02 -8.900000e-01 2.887551e-01
-3.000000e-02 -8.700000e-01 3.479242e-01
-3.000000e-02 -8.500000e-01 3.629543e-01
-3.000000e-02 -8.300000e-01 3.898917e-01
-3.000000e-02 -8.100000e-01 4.525139e-01
-3.000000e-02 -7.900000e-01 5.060093e-01
-3.000000e-02 -7.700000e-01 4.973857e-01
-3.000000e-02 -7.500000e-01 4.833663e-01
-3.000000e-02 -7.300000e-01 5.134296e-01
-3.000000e-02 -7.100000e-01 5.603888e-01
-3.000000e-02 -6.900000e-01 5.755281e-01
-3.000000e-02 -6.700000e-01 6.137869e-01
-3.000000e-02 -6.500000e-01 6.405069e-01
-3.000000e-02 -6.300000e-01 6.233322e-01
-3.000000e-02 -6.100000e-01 6.544717e-01
-3.000000e-02 -5.900000e-01 6.796162e-01
-3.000000e-02 -5.700000e-01 7.834636e-01
-3.000000e-02 -5.500000e-01 7.283542e-01
-3.000000e-02 -5.300000e-01 7.429287e-01
-3.000000e-02 -5.100000e-01 8.073076e-01
-3.000000e-02 -4.900000e-01 7.562020e-01
-3.000000e-02 -4.700000e-01 8.863815e-01
-3.000000e-02 -4.500000e-01 8.161307e-01
-3.000000e-02 -4.300000e-01 8.392008e-01
-3.000000e-02 -4.100000e-01 8.630738e-01
-3.000000e-02 -3.900000e-01 8.949693e-01
-3.000000e-02 -3.700000e-01 8.913680e-01
-3.000000e-02 -3.500000e-01 8.658017e-01
-3.000000e-02 -3.300000e-01 8.570427e-01
-3.000000e-02 -3.100000e-01 8.080156e-01
-3.000000e-02 -2.900000e-01 8.682336e-01
-3.000000e-02 -2.700000e-01 8.798791e-01
-3.000000e-02 -2.500000e-01 8.826600e-01
-3.000000e-02 -2.300000e-01 8.948124e-01
-3.000000e-02 -2.100000e-01 8.559916e-01
-3.000000e-02 -1.900000e-01 8.340672e-01
-3.000000e-02 -1.700000e-01 8.789540e-01
-3.000000e-02 -1.500000e-01 8.692998e-01
-3.000000e-02 -1.300000e-01 8.966968e-01
-3.000000e-02 -1.100000e-01 8.013848e-01
-3.000000e-02 -9.000000e-02 8.228834e-01
-3.000000e-02 -7.000000e-02 7.984397e-01
-3.000000e-02 -5.000000e-02 8.715887e-01
-3.000000e-02 -3.000000e-02 7.984397e-01
-3.000000e-02 -1.000000e-02 8.228834e-01
-3.000000e-02 1.000000e-02 8.013848e-01
-3.000000e-02 3.000000e-02 8.966968e-01
-3.000000e-02 5.000000e-02 8.692998e-01
-3.000000e-02 7.000000e-02 8.789540e-01
-3.000000e-02 9.000000e-02 8.340672e-01
-3.000000e-02 1.100000e-01 8.559916e-01
-3.000000e-02 1.300000e-01 8.948124e-01
-3.000000e-02 1.500000e-01 8.826600e-01
-3.000000e-02 1.700000e-01 8.798791e-01
-3.000000e-02 1.900000e-01 8.682336e-01
-3.000000e-02 2.100000e-01 8.080156e-01
-3.000000e-02 2.300000e-01 8.570427e-01
-3.000000e-02 2.500000e-01 8.658017e-01
-3.000000e-02 2.700000e-01 8.913680e-01
-3.000000e-02 2.900000e-01 8.949693e-01
-3.000000e-02 3.100000e-01 8.630738e-01
-3.000000e-02 3.300000e-01 8.392008e-01
-3.000000e-02 3.500000e-01 8.161307e-01
-3.000000e-02 3.700000e-01 8.863815e-01
-3.000000e-02 3.900000e-01 7.562020e-01
-3.000000e-02 4.100000e-01 7.246601e-01
-3.000000e-02 4.300000e-01 8.030726e-01
-3.000000e-02 4.500000e-01 6.881299e-01
-3.000000e-02 4.700000e-01 7.377366e-01
-3.000000e-02 4.900000e-01 6.237696e-01
-3.000000e-02 5.100000e-01 7.216171e-01
-3.000000e-02 5.300000e-01 6.552755e-01
-3.000000e-02 5.500000e-01 6.627869e-01
-3.000000e-02 5.700000e-01 6.189752e-01
-3.000000e-02 5.900000e-01 5.749228e-01
-3.000000e-02 6.100000e-01 5.349400e-01
-3.000000e-02 6.300000e-01 5.444048e-01
-3.000000e-02 6.500000e-01 5.091252e-01
-3.000000e-02 6.700000e-01 4.572217e-01
-3.000000e-02 6.900000e-01 4.553008e-01
-3.000000e-02 7.100000e-01 4.698240e-01
-3.000000e-02 7.300000e-01 3.791645e-01
-3.000000e-02 7.500000e-01 4.504547e-01
-3.000000e-02 7.700000e-01 4.032499e-01
-3.000000e-02 7.900000e-01 3.053864e-01
-3.000000e-02 8.100000e-01 2.894657e-01
-3.000000e-02 8.300000e-01 2.785965e-01
-3.000000e-02 8.500000e-01 2.609354e-01
-3.000000e-02 8.700000e-01 2.316036e-01
-3.000000e-02 8.900000e-01 2.196375e-01
-3.000000e-02 9.100000e-01 2.066115e-01
-3.000000e-02 9.300000e-01 1.814804e-01
-3.000000e-02 9.500000e-01 1.543220e-01
-3.000000e-02 9.700000e-01 1.500397e-01
-3.000000e-02 9.900000e-01 1.575579e-01
-3.000000e-02 1.010000e+00 1.452867e-01
-3.000000e-02 1.030000e+00 1.253669e-01
-3.000000e-02 1.050000e+00 7.991151e-02
-3.000000e-02 1.070000e+00 7.776836e-02
-3.000000e-02 1.090000e+00 8.450933e-02
-3.000000e-02 1.110000e+00 7.319777e-02
-3.000000e-02 1.130000e+00 2.451610e-02
-3.000000e-02 1.150000e+00 3.909136e-02
-3.000000e-02 1.170000e+00 1.374705e-02
-3.000000e-02 1.190000e+00 1.685159e-02
-3.000000e-02 1.210000e+00 5.593543e-03
-3.000000e-02 1.230000e+00 4.658388e-03
-3.000000e-02 1.250000e+00 3.320647e-03
-3.000000e-02 1.270000e+00 3.740017e-05
-3.000000e-02 1.290000e+00 3.162435e-03
-3.000000e-02 1.310000e+00 0.000000e+00
-3.000000e-02 1.330000e+00 0.000000e+00
-3.000000e-02 1.350000e+00 0.000000e+00
-3.000000e-02 1.370000e+00 0.000000e+00
-3.000000e-02 1.390000e+00 0.000000e+00
-3.000000e-02 1.410000e+00 2.184060e-03
-3.000000e-02 1.430000e+00 2.083427e-03
-3.000000e-02 1.450000e+00 0.000000e+00
-3.000000e-02 1.470000e+00 0.000000e+00
-3.000000e-02 1.490000e+00 0.000000e+00
-1.000000e-02 -1.490000e+00 0.000000e+00
-1.000000e-02 -1.470000e+00 0.000000e+00
-1.000000e-02 -1.450000e+00 0.000000e+00
-1.000000e-02 -1.430000e+00 0.000000e+00
-1.000000e-02 -1.410000e+00 1.739626e-03
-1.000000e-02 -1.390000e+00 0.000000e+00
-1.000000e-02 -1.370000e+00 2.942275e-03
-1.000000e-02 -1.350000e+00 3.946690e-04
-1.000000e-02 -1.330000e+00 2.685093e-03
-1.000000e-02 -1.310000e+00 5.250647e-03
-1.000000e-02 -1.290000e+00 2.923079e-03
-1.000000e-02 -1.270000e+00 2.008083e-02
-1.000000e-02 -1.250000e+00 2.900740e-02
-1.000000e-02 -1.230000e+00 3.745037e-02
-1.000000e-02 -1.210000e+00 4.027697e-02
-1.000000e-02 -1.190000e+00 5.716631e-02
-1.000000e-02 -1.170000e+00 8.468845e-02
-1.000000e-02 -1.150000e+00 7.313316e-02
-1.000000e-02 -1.130000e+00 7.794705e-02
-1.000000e-02 -1.110000e+00 1.171095e-01
-1.000000e-02 -1.090000e+00 1.114551e-01
-1.000000e-02 -1.070000e+00 1.146809e-01
-1.000000e-02 -1.050000e+00 1.259420e-01
-1.000000e-02 -1.030000e+00 1.745655e-01
-1.000000e-02 -1.010000e+00 1.877422e-01
-1.000000e-02 -9.900000e-01 2.053448e-01
-1.000000e-02 -9.700000e-01 2.238443e-01
-1.000000e-02 -9.500000e-01 2.366200e-01
-1.000000e-02 -9.300000e-01 3.096508e-01
-1.000000e-02 -9.100000e-01 3.271384e-01
-1.000000e-02 -8.900000e-01 3.172429e-01
-1.000000e-02 -8.700000e-01 3.104126e-01
-1.000000e-02 -8.500000e-01 3.383499e-01
-1.000000e-02 -8.300000e-01 3.879128e-01
-1.000000e-02 -8.100000e-01 4.186045e-01
-1.000000e-02 -7.900000e-01 4.606836e-01
-1.000000e-02 -7.700000e-01 4.529110e-01
-1.000000e-02 -7.500000e-01 4.521172e-01
-1.000000e-02 -7.300000e-01 5.054771e-01
-1.000000e-02 -7.100000e-01 5.583288e-01
-1.000000e-02 -6.900000e-01 5.689049e-01
-1.000000e-02 -6.700000e-01 6.333588e-01
-1.000000e-02 -6.500000e-01 6.211499e-01
-1.000000e-02 -6.300000e-01 7.343811e-01
-1.000000e-02 -6.100000e-01 6.998111e-01
-1.000000e-02 -5.900000e-01 7.128144e-01
-1.000000e-02 -5.700000e-01 7.136898e-01
-1.000000e-02 -5.500000e-01 7.464540e-01
-1.000000e-02 -5.300000e-01 8.195720e-01
-1.000000e-02 -5.100000e-01 7.834636e-01
-1.000000e-02 -4.900000e-01 7.547449e-01
-1.000000e-02 -4.700000e-01 7.627266e-01
-1.000000e-02 -4.500000e-01 8.138446e-01
-1.000000e-02 -4.300000e-01 8.860708e-01
-1.000000e-02 -4.100000e-01 9.165633e-01
-1.000000e-02 -3.900000e-01 9.345731e-01
-1.000000e-02 -3.700000e-01 9.151183e-01
-1.000000e-02 -3.500000e-01 9.068141e-01
-1.000000e-02 -3.300000e-01 8.421485e-01
-1.000000e-02 -3.100000e-01 8.165601e-01
-1.000000e-02 -2.900000e-01 7.964823e-01
-1.000000e-02 -2.700000e-01 8.959112e-01
-1.000000e-02 -2.500000e-01 8.320225e-01
-1.000000e-02 -2.300000e-01 8.165601e-01
-1.000000e-02 -2.100000e-01 8.680814e-01
-1.000000e-02 -1.900000e-01 7.492075e-01
-1.000000e-02 -1.700000e-01 8.862261e-01
-1.000000e-02 -1.500000e-01 8.531451e-01
-1.000000e-02 -1.300000e-01 8.337748e-01
-1.000000e-02 -1.100000e-01 8.305651e-01
-1.000000e-02 -9.000000e-02 9.061784e-01
-1.000000e-02 -7.000000e-02 7.766255e-01
-1.000000e-02 -5.000000e-02 8.085824e-01
-1.000000e-02 -3.000000e-02 7.766255e-01
-1.000000e-02 -1.000000e-02 9.061784e-01
-1.000000e-02 1.000000e-02 8.305651e-01
-1.000000e-02 3.000000e-02 8.337748e-01
-1.000000e-02 5.000000e-02 8.531451e-01
-1.000000e-02 7.000000e-02 8.862261e-01
-1.000000e-02 9.000000e-02 7.492075e-01
-1.000000e-02 1.100000e-01 8.680814e-01
-1.000000e-02 1.300000e-01 8.165601e-01
-1.000000e-02 1.500000e-01 8.320225e-01
-1.000000e-02 1.700000e-01 8.959112e-01
-1.000000e-02 1.900000e-01 7.964823e-01
-1.000000e-02 2.100000e-01 8.165601e-01
-1.000000e-02 2.300000e-01 8.421485e-01
-1.000000e-02 2.500000e-01 9.068141e-01
-1.000000e-02 2.700000e-01 9.151183e-01
-1.000000e-02 2.900000e-01 9.345731e-01
-1.000000e-02 3.100000e-01 9.165633e-01
-1.000000e-02 3.300000e-01 8.860708e-01
-1.000000e-02 3.500000e-01 8.138446e-01
